fecha	dataset	nulos	vmax_depth	vmin_child_weight	vnround	ganancia_promedio	tiempo_promedio	ganancias	
20161115 044907	abril_importantes	0	10	20	400	1503542	2086.62	1396667	1565000	1641667	1410833	
20161115 044907	abril_importantes	0	10	20	420	1538750	2086.62	1408333	1631667	1597500	1517500	
20161115 044907	abril_importantes	0	10	20	440	1556042	2086.62	1409167	1684167	1585833	1545000	
20161115 044907	abril_importantes	0	10	20	460	1564167	2086.62	1419167	1645000	1620000	1572500	
20161115 044907	abril_importantes	0	10	20	480	1553750	2086.62	1408333	1617500	1606667	1582500	
20161115 044907	abril_importantes	0	10	20	500	1550417	2086.62	1405833	1625000	1557500	1613333	
20161115 044907	abril_importantes	0	10	20	520	1547708	2086.62	1422500	1593333	1533333	1641667	
20161115 044907	abril_importantes	0	10	20	540	1531250	2086.62	1386667	1607500	1471667	1659167	
20161115 044907	abril_importantes	0	10	20	560	1517500	2086.62	1380833	1601667	1402500	1685000	
20161115 044907	abril_importantes	0	10	20	580	1511042	2086.62	1395000	1590000	1389167	1670000	
20161115 044907	abril_importantes	0	10	20	600	1531042	2086.62	1411667	1632500	1400000	1680000	
20161115 044907	abril_importantes	0	10	20	620	1526250	2086.62	1415833	1639167	1382500	1667500	
20161115 044907	abril_importantes	0	10	20	640	1533750	2086.62	1419167	1621667	1417500	1676667	
20161115 044907	abril_importantes	0	10	20	660	1512917	2086.62	1425833	1629167	1366667	1630000	
20161115 044907	abril_importantes	0	10	20	680	1486667	2086.62	1405000	1605000	1352500	1584167	
20161115 044907	abril_importantes	0	10	20	700	1484792	2086.62	1385833	1611667	1352500	1589167	
20161115 044907	abril_importantes	0	10	20	720	1493542	2086.62	1361667	1613333	1405000	1594167	
20161115 044907	abril_importantes	0	10	20	740	1484375	2086.62	1370000	1616667	1405833	1545000	
20161115 044907	abril_importantes	0	10	20	760	1489792	2086.62	1373333	1620833	1417500	1547500	
20161115 044907	abril_importantes	0	10	20	780	1476042	2086.62	1342500	1624167	1415833	1521667	
20161115 044907	abril_importantes	0	10	20	800	1473542	2086.62	1345000	1600000	1447500	1501667	
20161115 044907	abril_importantes	0	10	20	820	1475833	2086.62	1348333	1601667	1450000	1503333	
20161115 044907	abril_importantes	0	10	20	840	1470833	2086.62	1350000	1603333	1425833	1504167	
20161115 044907	abril_importantes	0	10	20	860	1485208	2086.62	1347500	1634167	1429167	1530000	
20161115 044907	abril_importantes	0	10	20	880	1482708	2086.62	1351667	1637500	1453333	1488333	
20161115 044907	abril_importantes	0	10	20	900	1466875	2086.62	1351667	1640833	1408333	1466667	
20161115 044907	abril_importantes	0	10	20	920	1462917	2086.62	1353333	1644167	1407500	1446667	
20161115 044907	abril_importantes	0	10	20	940	1469167	2086.62	1356667	1640833	1407500	1471667	
20161115 044907	abril_importantes	0	10	20	960	1472083	2086.62	1359167	1647500	1379167	1502500	
20161115 044907	abril_importantes	0	10	20	980	1466875	2086.62	1357500	1649167	1354167	1506667	
20161115 044907	abril_importantes	0	10	20	1000	1464167	2086.62	1366667	1648333	1333333	1508333	
20161115 065744	abril_importantes	0	10	50	20	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	40	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	60	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	80	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	100	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	120	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	140	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	160	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	180	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	200	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	220	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	240	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	260	-43638333	1756.276	-43638333	-43638333	-43638333	-43638333	
20161115 065744	abril_importantes	0	10	50	280	-11837917	1756.276	-11525833	-12076667	-12426667	-11322500	
20161115 065744	abril_importantes	0	10	50	300	-305833.3	1756.276	-384166.7	-213333.3	-178333.3	-447500	
20161115 065744	abril_importantes	0	10	50	320	687708.3	1756.276	656666.7	732500	794166.7	567500	
20161115 065744	abril_importantes	0	10	50	340	1103542	1756.276	1097500	1118333	1217500	980833.3	
20161115 065744	abril_importantes	0	10	50	360	1316875	1756.276	1245000	1371667	1456667	1194167	
20161115 065744	abril_importantes	0	10	50	380	1404792	1756.276	1262500	1541667	1508333	1306667	
20161115 065744	abril_importantes	0	10	50	400	1491875	1756.276	1396667	1574167	1573333	1423333	
20161115 065744	abril_importantes	0	10	50	420	1524375	1756.276	1408333	1657500	1585833	1445833	
20161115 065744	abril_importantes	0	10	50	440	1563333	1756.276	1420833	1725000	1590833	1516667	
20161115 065744	abril_importantes	0	10	50	460	1552500	1756.276	1374167	1711667	1598333	1525833	
20161115 065744	abril_importantes	0	10	50	480	1514167	1756.276	1364167	1698333	1503333	1490833	
