fecha	archivo	algoritmo	cp	minsplit	minbucket	maxdepth	ganancia_promedio	tiempo_promedio	ganancias			
20161022 222533	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	4	1232708	5.392745	1384167	1070000	1197500	1279167
20161022 222620	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	5	1231458	6.424649	1341667	1190000	1178333	1215833
20161022 222714	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	6	1180417	7.263363	1106667	1223333	1175833	1215833
20161022 222813	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	7	1120417	8.246548	1172500	1214167	885833.3	1209167
20161022 222915	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	8	1125625	8.90649	1125000	1293333	875000	1209167
20161022 223025	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	9	1130000	10.11493	1125000	1321667	860833.3	1212500
20161022 223141	ternaria_VisaMaster_weights_corteProb	rpart	0	100	25	10	1107292	11.35567	1125000	1285000	820833.3	1198333
20161022 223222	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	4	1249792	5.435291	1379167	1143333	1197500	1279167
20161022 223301	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	5	1266875	5.443779	1420833	1284167	1171667	1190833
20161022 223337	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	6	1162500	5.047097	1097500	1312500	1140000	1100000
20161022 223416	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	7	1095625	5.646263	911666.7	1329167	1012500	1129167
20161022 223458	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	8	1078542	6.2114	808333.3	1377500	1012500	1115833
20161022 223542	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	9	1073750	6.681612	774166.7	1405833	994166.7	1120833
20161022 223630	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	2.5	10	1068958	7.290302	790833.3	1355000	1001667	1128333
20161022 223658	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	4	1249792	3.743581	1379167	1143333	1197500	1279167
20161022 223729	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	5	1266875	4.391254	1420833	1284167	1171667	1190833
20161022 223805	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	6	1162500	5.020988	1097500	1312500	1140000	1100000
20161022 223844	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	7	1095625	5.617657	911666.7	1329167	1012500	1129167
20161022 223926	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	8	1078542	6.221747	808333.3	1377500	1012500	1115833
20161022 224011	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	9	1074167	6.780638	774166.7	1407500	994166.7	1120833
20161022 224059	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	5	10	1069375	7.274637	790833.3	1356667	1001667	1128333
20161022 224128	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	4	1249792	3.939713	1379167	1143333	1197500	1279167
20161022 224200	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	5	1268542	4.416774	1420833	1284167	1178333	1190833
20161022 224236	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	6	1165000	5.068426	1097500	1312500	1152500	1097500
20161022 224316	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	7	1090833	5.683777	893333.3	1329167	1026667	1114167
20161022 224400	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	8	1081667	6.351794	841666.7	1377500	1013333	1094167
20161022 224446	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	9	1088750	6.79489	833333.3	1429167	997500	1095000
20161022 224534	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	10	1081042	7.466982	822500	1391667	1007500	1102500
20161022 224603	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	4	1249792	3.950575	1379167	1143333	1197500	1279167
20161022 224635	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	5	1276042	4.344597	1425833	1284167	1178333	1215833
20161022 224711	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	6	1201458	5.206607	1101667	1312500	1175833	1215833
20161022 224750	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	7	1193958	5.649135	1167500	1329167	1070000	1209167
20161022 224833	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	8	1198333	6.250456	1120000	1407500	1056667	1209167
20161022 224919	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	9	1201875	6.850566	1120000	1434167	1040833	1212500
20161022 225008	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	10	1191667	7.363919	1120000	1397500	1050833	1198333
20161023 223547	ternaria_VisaMaster_historicas_weights_corteProb	rpart	0.001	100	100	5	1104167	10.52218	904166.7	1210000	1170833	1131667	
20161024 024128	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	4	1249792	4.715264	1379167	1143333	1197500	1279167	
20161024 024208	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	5	1276042	5.239372	1425833	1284167	1178333	1215833	
20161024 024247	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	6	1201458	5.653567	1101667	1312500	1175833	1215833	
20161024 024318	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	200	4	1258958	4.1465	1379167	1153333	1197500	1305833	
20161024 024355	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	200	5	1291042	5.184464	1425833	1278333	1197500	1262500	
20161024 024436	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	200	6	1218333	5.89778	1127500	1306667	1176667	1262500	
20161024 024509	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	400	4	1253750	4.504823	1379167	1143333	1186667	1305833	
20161024 024544	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	400	5	1291250	5.037571	1425833	1246667	1186667	1305833	
20161024 024622	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	400	6	1287917	5.567254	1407500	1275000	1163333	1305833	
20161024 024653	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	800	4	1272708	4.291015	1379167	1253333	1185833	1272500	
20161024 024729	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	800	5	1310208	5.176006	1425833	1356667	1185833	1272500	
20161024 024808	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	800	6	1299792	5.852784	1407500	1356667	1162500	1272500	
20161024 024844	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	100	4	1281042	4.863259	1379167	1253333	1185833	1305833	
20161024 024920	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	100	5	1317292	5.149596	1425833	1378333	1185833	1279167	
20161024 024956	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	100	6	1324792	5.423743	1425833	1406667	1185833	1280833	
20161024 025026	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	200	4	1281042	4.015907	1379167	1253333	1185833	1305833	
20161024 025100	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	200	5	1317292	4.977782	1425833	1378333	1185833	1279167	
20161024 025139	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	200	6	1324792	6.010551	1425833	1406667	1185833	1280833	
20161024 025211	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	400	4	1281042	4.429471	1379167	1253333	1185833	1305833	
20161024 025246	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	400	5	1318542	5.018029	1425833	1356667	1185833	1305833	
20161024 025322	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	400	6	1325625	5.608316	1425833	1385000	1185833	1305833	
20161024 025353	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	800	4	1272708	4.273514	1379167	1253333	1185833	1272500	
20161024 025431	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	800	5	1310208	4.794309	1425833	1356667	1185833	1272500	
20161024 025505	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	800	6	1310208	5.296444	1425833	1356667	1185833	1272500	
20161024 025536	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	100	4	1232708	4.106998	1384167	1070000	1197500	1279167	
20161024 025615	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	100	5	1231458	5.486616	1341667	1190000	1178333	1215833	
20161024 025654	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	100	6	1180417	5.698479	1106667	1223333	1175833	1215833	
20161024 025724	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	200	4	1258958	4.101758	1379167	1153333	1197500	1305833	
20161024 025759	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	200	5	1268125	4.909416	1334167	1278333	1197500	1262500	
20161024 025837	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	200	6	1220417	5.449969	1135833	1306667	1176667	1262500	
20161024 025907	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	400	4	1253750	4.025985	1379167	1143333	1186667	1305833	
20161024 025943	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	400	5	1291250	5.066502	1425833	1246667	1186667	1305833	
20161024 030023	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	400	6	1287917	5.712394	1407500	1275000	1163333	1305833	
20161024 030054	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	800	4	1272708	4.195211	1379167	1253333	1185833	1272500	
20161024 030131	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	800	5	1310208	5.216664	1425833	1356667	1185833	1272500	
20161024 030208	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	800	6	1299792	5.450807	1407500	1356667	1162500	1272500	
20161024 030237	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	4	1249792	4.008878	1379167	1143333	1197500	1279167	
20161024 030312	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	5	1276042	4.88826	1425833	1284167	1178333	1215833	
20161024 030350	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	6	1201458	5.619874	1101667	1312500	1175833	1215833	
20161024 030421	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	100	4	1258958	4.208343	1379167	1153333	1197500	1305833	
20161024 030455	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	100	5	1291042	4.841677	1425833	1278333	1197500	1262500	
20161024 030541	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	100	6	1218333	6.834277	1127500	1306667	1176667	1262500	
20161024 030611	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	200	4	1253750	4.05211	1379167	1143333	1186667	1305833	
20161024 030644	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	200	5	1291250	4.722807	1425833	1246667	1186667	1305833	
20161024 030729	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	200	6	1287917	6.621272	1407500	1275000	1163333	1305833	
20161024 030759	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	400	4	1272708	4.125123	1379167	1253333	1185833	1272500	
20161024 030832	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	400	5	1310208	4.778274	1425833	1356667	1185833	1272500	
20161024 030909	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	400	6	1299792	5.523627	1407500	1356667	1162500	1272500	
20161024 030939	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	50	4	1281042	4.181828	1379167	1253333	1185833	1305833	
20161024 031015	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	50	5	1317292	5.101348	1425833	1378333	1185833	1279167	
20161024 031051	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	50	6	1324792	5.392701	1425833	1406667	1185833	1280833	
20161024 031120	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	100	4	1281042	3.961118	1379167	1253333	1185833	1305833	
20161024 031154	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	100	5	1317292	4.871884	1425833	1378333	1185833	1279167	
20161024 031231	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	100	6	1324792	5.567354	1425833	1406667	1185833	1280833	
20161024 031301	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	200	4	1281042	4.192412	1379167	1253333	1185833	1305833	
20161024 031334	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	200	5	1318542	4.838902	1425833	1356667	1185833	1305833	
20161024 031410	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	200	6	1325625	5.452974	1425833	1385000	1185833	1305833	
20161024 031441	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	400	4	1272708	4.35265	1379167	1253333	1185833	1272500	
20161024 031514	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	400	5	1310208	4.906699	1425833	1356667	1185833	1272500	
20161024 031550	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	400	6	1310208	5.607308	1425833	1356667	1185833	1272500	
20161024 031621	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	50	4	1232708	4.209415	1384167	1070000	1197500	1279167	
20161024 031656	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	50	5	1231458	4.837639	1341667	1190000	1178333	1215833	
20161024 031735	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	50	6	1180417	5.63212	1106667	1223333	1175833	1215833	
20161024 031805	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	100	4	1258958	3.980316	1379167	1153333	1197500	1305833	
20161024 031843	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	100	5	1268125	5.333352	1334167	1278333	1197500	1262500	
20161024 031922	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	100	6	1220417	5.60376	1135833	1306667	1176667	1262500	
20161024 031953	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	200	4	1253750	4.202757	1379167	1143333	1186667	1305833	
20161024 032027	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	200	5	1291250	4.97819	1425833	1246667	1186667	1305833	
20161024 032105	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	200	6	1287917	5.546173	1407500	1275000	1163333	1305833	
20161024 032135	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	400	4	1272708	4.124315	1379167	1253333	1185833	1272500	
20161024 032208	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	400	5	1310208	4.626473	1425833	1356667	1185833	1272500	
20161024 032245	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	400	6	1299792	5.556101	1407500	1356667	1162500	1272500	
20161024 032316	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	4	1249792	4.218619	1379167	1143333	1197500	1279167	
20161024 032351	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	5	1276042	4.805081	1425833	1284167	1178333	1215833	
20161024 032430	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	6	1201458	5.616237	1101667	1312500	1175833	1215833	
20161024 032500	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	66.66667	4	1258958	4.159501	1379167	1153333	1197500	1305833	
20161024 032534	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	66.66667	5	1291042	4.809456	1425833	1278333	1197500	1262500	
20161024 032611	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	66.66667	6	1218333	5.357806	1127500	1306667	1176667	1262500	
20161024 032640	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	133.3333	4	1253750	3.929801	1379167	1143333	1186667	1305833	
20161024 032715	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	133.3333	5	1291250	4.920425	1425833	1246667	1186667	1305833	
20161024 032754	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	133.3333	6	1287917	5.899584	1407500	1275000	1163333	1305833	
20161024 032825	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	266.6667	4	1272708	4.250403	1379167	1253333	1185833	1272500	
20161024 032858	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	266.6667	5	1310208	4.858348	1425833	1356667	1185833	1272500	
20161024 032934	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	266.6667	6	1299792	5.451904	1407500	1356667	1162500	1272500	
20161024 033006	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	33.33333	4	1281042	4.380372	1379167	1253333	1185833	1305833	
20161024 033039	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	33.33333	5	1317292	4.739167	1425833	1378333	1185833	1279167	
20161024 033116	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	33.33333	6	1324792	5.634247	1425833	1406667	1185833	1280833	
20161024 033147	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	66.66667	4	1281042	4.158926	1379167	1253333	1185833	1305833	
20161024 033220	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	66.66667	5	1317292	4.785088	1425833	1378333	1185833	1279167	
20161024 033256	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	66.66667	6	1324792	5.407177	1425833	1406667	1185833	1280833	
20161024 033325	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	133.3333	4	1281042	3.974936	1379167	1253333	1185833	1305833	
20161024 033359	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	133.3333	5	1318542	4.907429	1425833	1356667	1185833	1305833	
20161024 033437	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	133.3333	6	1325625	5.926378	1425833	1385000	1185833	1305833	
20161024 033508	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	266.6667	4	1272708	4.358183	1379167	1253333	1185833	1272500	
20161024 033542	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	266.6667	5	1310208	4.987156	1425833	1356667	1185833	1272500	
20161024 033620	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	266.6667	6	1310208	5.758615	1425833	1356667	1185833	1272500	
20161024 033650	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	33.33333	4	1232708	3.999081	1384167	1070000	1197500	1279167	
20161024 033727	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	33.33333	5	1231458	5.13411	1341667	1190000	1178333	1215833	
20161024 033806	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	33.33333	6	1180417	5.699786	1106667	1223333	1175833	1215833	
20161024 033838	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	66.66667	4	1258958	4.284344	1379167	1153333	1197500	1305833	
20161024 033913	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	66.66667	5	1268125	5.059715	1334167	1278333	1197500	1262500	
20161024 033958	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	66.66667	6	1220417	6.574208	1135833	1306667	1176667	1262500	
20161024 034028	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	133.3333	4	1253750	4.185868	1379167	1143333	1186667	1305833	
20161024 034103	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	133.3333	5	1291250	4.909158	1425833	1246667	1186667	1305833	
20161024 034140	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	133.3333	6	1287917	5.416624	1407500	1275000	1163333	1305833	
20161024 034209	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	266.6667	4	1272708	4.000079	1379167	1253333	1185833	1272500	
20161024 034241	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	266.6667	5	1310208	4.558759	1425833	1356667	1185833	1272500	
20161024 034319	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	266.6667	6	1299792	5.679575	1407500	1356667	1162500	1272500	
20161024 034352	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	4	1249792	4.596088	1379167	1143333	1197500	1279167	
20161024 034427	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	5	1276042	4.944791	1425833	1284167	1178333	1215833	
20161024 034505	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	25	6	1201458	5.735331	1101667	1312500	1175833	1215833	
20161024 034535	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	50	4	1258958	3.981757	1379167	1153333	1197500	1305833	
20161024 034608	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	50	5	1291042	4.710783	1425833	1278333	1197500	1262500	
20161024 034648	ternaria_VisaMaster_weights_corteProb	rpart	0.001	200	50	6	1218333	5.665973	1127500	1306667	1176667	1262500	
20161024 034719	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	100	4	1253750	4.192535	1379167	1143333	1186667	1305833	
20161024 034752	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	100	5	1291250	4.842567	1425833	1246667	1186667	1305833	
20161024 034829	ternaria_VisaMaster_weights_corteProb	rpart	0.001	400	100	6	1287917	5.445577	1407500	1275000	1163333	1305833	
20161024 034902	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	200	4	1272708	4.448931	1379167	1253333	1185833	1272500	
20161024 034936	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	200	5	1310208	4.942742	1425833	1356667	1185833	1272500	
20161024 035018	ternaria_VisaMaster_weights_corteProb	rpart	0.001	800	200	6	1299792	6.267969	1407500	1356667	1162500	1272500	
20161024 035049	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	25	4	1281042	4.224553	1379167	1253333	1185833	1305833	
20161024 035123	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	25	5	1317292	4.879507	1425833	1378333	1185833	1279167	
20161024 035158	ternaria_VisaMaster_weights_corteProb	rpart	0.005	100	25	6	1324792	5.344831	1425833	1406667	1185833	1280833	
20161024 035228	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	50	4	1281042	4.091609	1379167	1253333	1185833	1305833	
20161024 035303	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	50	5	1317292	4.996975	1425833	1378333	1185833	1279167	
20161024 035340	ternaria_VisaMaster_weights_corteProb	rpart	0.005	200	50	6	1324792	5.571794	1425833	1406667	1185833	1280833	
20161024 035410	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	100	4	1281042	4.059111	1379167	1253333	1185833	1305833	
20161024 035442	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	100	5	1318542	4.67401	1425833	1356667	1185833	1305833	
20161024 035519	ternaria_VisaMaster_weights_corteProb	rpart	0.005	400	100	6	1325625	5.644831	1425833	1385000	1185833	1305833	
20161024 035549	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	200	4	1272708	4.232691	1379167	1253333	1185833	1272500	
20161024 035623	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	200	5	1310208	4.960867	1425833	1356667	1185833	1272500	
20161024 035659	ternaria_VisaMaster_weights_corteProb	rpart	0.005	800	200	6	1310208	5.430567	1425833	1356667	1185833	1272500	
20161024 035729	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	25	4	1232708	4.138974	1384167	1070000	1197500	1279167	
20161024 035803	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	25	5	1231458	4.829919	1341667	1190000	1178333	1215833	
20161024 035842	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	100	25	6	1180417	5.632322	1106667	1223333	1175833	1215833	
20161024 035913	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	50	4	1258958	4.190814	1379167	1153333	1197500	1305833	
20161024 035946	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	50	5	1268125	4.768925	1334167	1278333	1197500	1262500	
20161024 040024	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	200	50	6	1220417	5.364454	1135833	1306667	1176667	1262500	
20161024 040053	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	100	4	1253750	4.036609	1379167	1143333	1186667	1305833	
20161024 040127	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	100	5	1291250	4.875373	1425833	1246667	1186667	1305833	
20161024 040207	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	400	100	6	1287917	5.977681	1407500	1275000	1163333	1305833	
20161024 040238	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	200	4	1272708	4.171503	1379167	1253333	1185833	1272500	
20161024 040311	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	200	5	1310208	4.74872	1425833	1356667	1185833	1272500	
20161024 040347	ternaria_VisaMaster_weights_corteProb	rpart	1e-04	800	200	6	1299792	5.240061	1407500	1356667	1162500	1272500	
